code,treatment,rep,fungicide,institution,cultivar,city,state,year_analysis,year_trial,don,inc,sev,ph,yld,trial1,trial2
20_631,Trat 7,2,Carbendazim,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,576.5,25.5,2.9,73.2,4137,Cruz Alta2019,11
20_632,Trat 7,3,Carbendazim,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,441.3,20,2.2,73.2,4320,Cruz Alta2019,11
20_633,Trat 7,4,Carbendazim,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,841.2,22,2.9,74.1,4145,Cruz Alta2019,11
20_634,Trat 8,1,Clorotalonil + tebuconazole,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,1608.9,21.5,1.1,73.9,4064,Cruz Alta2019,11
20_635,Trat 8,2,Clorotalonil + tebuconazole,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,718.3,20.8,2.3,71.1,4026,Cruz Alta2019,11
20_636,Trat 8,3,Clorotalonil + tebuconazole,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,1214.9,19,1.9,74.1,4246,Cruz Alta2019,11
20_637,Trat 8,4,Clorotalonil + tebuconazole,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,1293.9,25,2.8,72.8,4117,Cruz Alta2019,11
20_638,Trat 9,1,Mancozebe,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,1360,31,2.7,74.8,4106,Cruz Alta2019,11
20_639,Trat 9,2,Mancozebe,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,710.3,30,2.4,73.4,4244,Cruz Alta2019,11
20_640,Trat 9,3,Mancozebe,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,1634.2,30,2.9,72.5,4030,Cruz Alta2019,11
20_641,Trat 9,4,Mancozebe,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,1100.6,29,2.8,74.3,4242.53,Cruz Alta2019,11
20_642,Trat 10,1,Azoxistrobina + tebuconazole + mancozebe,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,1046.9,20,2.2,73.4,4352,Cruz Alta2019,11
20_643,Trat 10,2,Azoxistrobina + tebuconazole + mancozebe,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,1206.3,20,2.8,75,4110,Cruz Alta2019,11
20_644,Trat 10,3,Azoxistrobina + tebuconazole + mancozebe,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,929,20.8,2.1,73.9,4137,Cruz Alta2019,11
20_645,Trat 10,4,Azoxistrobina + tebuconazole + mancozebe,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,1192.8,20,1.8,72.8,4403,Cruz Alta2019,11
20_646,Trat 11,1,Trifloxistrobina + protioconazole + carbendazim,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,94.4,10,2.2,75,4493,Cruz Alta2019,11
20_647,Trat 11,2,Trifloxistrobina + protioconazole + carbendazim,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,106.9,10,1,74.6,4789,Cruz Alta2019,11
20_648,Trat 11,3,Trifloxistrobina + protioconazole + carbendazim,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,400,8.3,0.5,73.7,4921,Cruz Alta2019,11
20_649,Trat 11,4,Trifloxistrobina + protioconazole + carbendazim,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,92.3,8,0.6,75,4480,Cruz Alta2019,11
20_650,Trat 12,1,Trifloxistrobina + protioconazole + bixafem + carbendazim,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,366.3,13.3,0.8,75.7,4572,Cruz Alta2019,11
20_651,Trat 12,2,Trifloxistrobina + protioconazole + bixafem + carbendazim,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,666.2,19,1.7,75.2,4188,Cruz Alta2019,11
20_652,Trat 12,3,Trifloxistrobina + protioconazole + bixafem + carbendazim,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,859.8,15,1.8,75,4750,Cruz Alta2019,11
20_653,Trat 12,4,Trifloxistrobina + protioconazole + bixafem + carbendazim,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,832,14,1.3,75.9,4048,Cruz Alta2019,11
20_654,Trat 13,1,Piraclostrobina + metconazole + carbendazim,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,288.5,14,1.1,74.1,4670,Cruz Alta2019,11
20_655,Trat 13,2,Piraclostrobina + metconazole + carbendazim,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,470.4,19.3,1.6,73.9,4437,Cruz Alta2019,11
20_656,Trat 13,3,Piraclostrobina + metconazole + carbendazim,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,665.3,20,1.5,74.1,4768,Cruz Alta2019,11
20_657,Trat 13,4,Piraclostrobina + metconazole + carbendazim,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,249.2,17,1.3,74.8,4500,Cruz Alta2019,11
20_658,Trat 14,1,Clorotalonil + tebuconazole + carbendazim,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,589.6,21,1.6,72.5,4153,Cruz Alta2019,11
20_659,Trat 14,2,Clorotalonil + tebuconazole + carbendazim,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,428,18,1.3,73.9,4259,Cruz Alta2019,11
20_660,Trat 14,3,Clorotalonil + tebuconazole + carbendazim,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,514,20,1.8,73.4,4343,Cruz Alta2019,11
20_661,Trat 14,4,Clorotalonil + tebuconazole + carbendazim,CCGL,Tbio Toruk,Cruz Alta,RS,2020,2019,613.7,17,1.7,73.4,4864,Cruz Alta2019,11
20_718,Trat 1,1,aacheck,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,2463.9,40.6,19.6,73.7,2684,Passo Fundo 2019,12
20_719,Trat 1,2,aacheck,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,3001.9,33.3,20,73.6,2652,Passo Fundo 2019,12
20_720,Trat 1,3,aacheck,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,3007.7,35.5,17.6,74.4,2801,Passo Fundo 2019,12
20_721,Trat 1,4,aacheck,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,3800.7,36.5,20.5,73,2557,Passo Fundo 2019,12
20_722,Trat 2,1,Tebuconazole + trifloxistrobina,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,2189.9,35,8.7,75.5,3326,Passo Fundo 2019,12
20_723,Trat 2,2,Tebuconazole + trifloxistrobina,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,2700.7,35,16,76.6,2681,Passo Fundo 2019,12
20_724,Trat 2,3,Tebuconazole + trifloxistrobina,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,2022.5,32,15,77.5,2124,Passo Fundo 2019,12
20_725,Trat 2,4,Tebuconazole + trifloxistrobina,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,2692.5,30,18,76.5,2713,Passo Fundo 2019,12
20_726,Trat 3,1,Piraclostrobina + metconazole,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,1752.5,14.2,6.1,77.3,3607,Passo Fundo 2019,12
20_727,Trat 3,2,Piraclostrobina + metconazole,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,1821.5,12,5,77.2,2349,Passo Fundo 2019,12
20_728,Trat 3,3,Piraclostrobina + metconazole,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,1439.8,15,3,77.8,3687,Passo Fundo 2019,12
20_729,Trat 3,4,Piraclostrobina + metconazole,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,2531.8,11,5,76.8,3215,Passo Fundo 2019,12
20_730,Trat 4,1,Trifloxistrobina + protioconazole,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,1696.5,28,7.7,77.9,3036,Passo Fundo 2019,12
20_731,Trat 4,2,Trifloxistrobina + protioconazole,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,1821.6,33,9,77.7,2766,Passo Fundo 2019,12
20_732,Trat 4,3,Trifloxistrobina + protioconazole,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,1793.8,32,7,76,4112,Passo Fundo 2019,12
20_733,Trat 4,4,Trifloxistrobina + protioconazole,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,1761.8,29,7,77.2,3309,Passo Fundo 2019,12
20_734,Trat 5,1,Trifloxistrobina + protioconazole + bixafem,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,1458.9,30.3,6.2,75.5,3446,Passo Fundo 2019,12
20_735,Trat 5,2,Trifloxistrobina + protioconazole + bixafem,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,2199.3,29,8,78,3221,Passo Fundo 2019,12
20_736,Trat 5,3,Trifloxistrobina + protioconazole + bixafem,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,1586.5,27,6,76.9,3090,Passo Fundo 2019,12
20_737,Trat 5,4,Trifloxistrobina + protioconazole + bixafem,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,1719.5,25,9,77.5,2955,Passo Fundo 2019,12
20_738,Trat 6,1,Metconazol,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,1432.6,14,6.4,76.3,3541,Passo Fundo 2019,12
20_739,Trat 6,2,Metconazol,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,1574.6,17,5,76.7,3220,Passo Fundo 2019,12
20_740,Trat 6,3,Metconazol,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,1003.9,16,6,77,2632,Passo Fundo 2019,12
20_741,Trat 6,4,Metconazol,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,1337.9,15,7,76,3464,Passo Fundo 2019,12
20_742,Trat 7,1,Carbendazim,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,2018.8,23,7,73.8,3420,Passo Fundo 2019,12
20_743,Trat 7,2,Carbendazim,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,2372.6,25,9,77.5,2676,Passo Fundo 2019,12
20_744,Trat 7,3,Carbendazim,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,2404.2,27,8,77.4,2963,Passo Fundo 2019,12
20_745,Trat 7,4,Carbendazim,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,2032.4,24,7,76.2,2889,Passo Fundo 2019,12
20_746,Trat 8,1,Clorotalonil + tebuconazole,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,3043.6,30,7.6,75.6,2863,Passo Fundo 2019,12
20_747,Trat 8,2,Clorotalonil + tebuconazole,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,2781.8,31,6,75.9,3074,Passo Fundo 2019,12
20_748,Trat 8,3,Clorotalonil + tebuconazole,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,2841,28,7,76.3,2501,Passo Fundo 2019,12
20_749,Trat 8,4,Clorotalonil + tebuconazole,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,2018.3,26,8,75.6,2980,Passo Fundo 2019,12
20_750,Trat 9,1,Mancozebe,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,3533.4,32,11,76.8,2694,Passo Fundo 2019,12
20_751,Trat 9,2,Mancozebe,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,5986,32,10,77.9,2534,Passo Fundo 2019,12
20_752,Trat 9,3,Mancozebe,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,3618.6,30,9,71.5,3039,Passo Fundo 2019,12
20_753,Trat 9,4,Mancozebe,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,4463.5,32,9,75.4,2824,Passo Fundo 2019,12
20_754,Trat 10,1,Azoxistrobina + tebuconazole + mancozebe,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,3823.4,18,6.7,73.9,2770,Passo Fundo 2019,12
20_755,Trat 10,2,Azoxistrobina + tebuconazole + mancozebe,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,3414.6,19,8,76,2922,Passo Fundo 2019,12
20_756,Trat 10,3,Azoxistrobina + tebuconazole + mancozebe,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,3029.2,22,6,77.3,2840,Passo Fundo 2019,12
20_757,Trat 10,4,Azoxistrobina + tebuconazole + mancozebe,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,4055.2,20,8,75.7,3145,Passo Fundo 2019,12
20_758,Trat 11,1,Trifloxistrobina + protioconazole + carbendazim,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,3748.3,15.2,7,76.1,3475,Passo Fundo 2019,12
20_759,Trat 11,2,Trifloxistrobina + protioconazole + carbendazim,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,2181.2,12,6,78.4,2886,Passo Fundo 2019,12
20_760,Trat 11,3,Trifloxistrobina + protioconazole + carbendazim,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,3081.2,13,5,77.5,3255,Passo Fundo 2019,12
20_761,Trat 11,4,Trifloxistrobina + protioconazole + carbendazim,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,3777.6,10,6,77.3,3043,Passo Fundo 2019,12
20_762,Trat 12,1,Trifloxistrobina + protioconazole + bixafem + carbendazim,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,5030,22,6.3,76.4,3471,Passo Fundo 2019,12
20_763,Trat 12,2,Trifloxistrobina + protioconazole + bixafem + carbendazim,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,5101.2,18,8,78.3,2984,Passo Fundo 2019,12
20_764,Trat 12,3,Trifloxistrobina + protioconazole + bixafem + carbendazim,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,3085.8,20,5,77.4,3340,Passo Fundo 2019,12
20_765,Trat 12,4,Trifloxistrobina + protioconazole + bixafem + carbendazim,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,3162.5,25.8,5,76.7,3266,Passo Fundo 2019,12
20_766,Trat 13,1,Piraclostrobina + metconazole + carbendazim,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,2182.7,6,4,77.2,3067,Passo Fundo 2019,12
20_767,Trat 13,2,Piraclostrobina + metconazole + carbendazim,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,3337.5,10,3,79.6,3209,Passo Fundo 2019,12
20_768,Trat 13,3,Piraclostrobina + metconazole + carbendazim,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,1534.8,7,5,76,3320,Passo Fundo 2019,12
20_769,Trat 13,4,Piraclostrobina + metconazole + carbendazim,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,1970.2,8,3,77.3,3100,Passo Fundo 2019,12
20_770,Trat 14,1,Clorotalonil + tebuconazole + carbendazim,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,4951.1,29.3,8.8,76.1,3507,Passo Fundo 2019,12
20_771,Trat 14,2,Clorotalonil + tebuconazole + carbendazim,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,2690.9,33,6,77.8,2460,Passo Fundo 2019,12
20_772,Trat 14,3,Clorotalonil + tebuconazole + carbendazim,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,2718.5,35,7,76.4,2529,Passo Fundo 2019,12
20_773,Trat 14,4,Clorotalonil + tebuconazole + carbendazim,Instituto Agris,Tbio Audaz,Passo Fundo,RS,2020,2019,2480.9,27,7,77,2835,Passo Fundo 2019,12
20_926,Trat 1,1,aacheck,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,19,3.4,68.9,2417,Palmeira2020,13
20_927,Trat 2,1,Tebuconazole + trifloxistrobina,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,8,1,68.4,2860.2,Palmeira2020,13
20_928,Trat 3,1,Piraclostrobina + metconazole,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,14,1.1,68.2,3080.8,Palmeira2020,13
20_929,Trat 4,1,Trifloxistrobina + protioconazole,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,11,1.3,69.9,2750.9,Palmeira2020,13
20_930,Trat 5,1,Trifloxistrobina + protioconazole + bixafem,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,7,0.4,68.9,3096.5,Palmeira2020,13
20_931,Trat 6,1,Metconazol,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,11,0.7,74.4,2338.3,Palmeira2020,13
20_932,Trat 7,1,Carbendazim,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,9,0.7,63,3128.4,Palmeira2020,13
20_933,Trat 8,1,Clorotalonil + tebuconazole,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,2,0.2,63.4,3242.5,Palmeira2020,13
20_934,Trat 9,1,Mancozebe,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,6,0.4,72.3,2645.6,Palmeira2020,13
20_935,Trat 10,1,Azoxistrobina + tebuconazole + mancozebe,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,3,0.2,65.1,3102,Palmeira2020,13
20_936,Trat 11,1,Trifloxistrobina + protioconazole + carbendazim,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,4,0.6,74.2,2757.8,Palmeira2020,13
20_937,Trat 12,1,Trifloxistrobina + protioconazole + bixafem + carbendazim,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,10,0.6,67.9,3099.8,Palmeira2020,13
20_938,Trat 13,1,Piraclostrobina + metconazole + carbendazim,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,3,0.2,66.4,3067,Palmeira2020,13
20_939,Trat 14,1,Clorotalonil + tebuconazole + carbendazim,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,5,0.3,65.9,3150.4,Palmeira2020,13
20_940,Trat 1,2,aacheck,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,18,2.4,62.5,2469.5,Palmeira2020,13
20_941,Trat 2,2,Tebuconazole + trifloxistrobina,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,11,0.8,61.8,3029.2,Palmeira2020,13
20_942,Trat 3,2,Piraclostrobina + metconazole,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,14,2.1,70.3,2940,Palmeira2020,13
20_943,Trat 4,2,Trifloxistrobina + protioconazole,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,9,2,64.4,2619,Palmeira2020,13
20_944,Trat 5,2,Trifloxistrobina + protioconazole + bixafem,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,8,0.5,71.8,2917.2,Palmeira2020,13
20_945,Trat 6,2,Metconazol,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,9,0.6,68.7,2582.2,Palmeira2020,13
20_946,Trat 7,2,Carbendazim,CWR,Tbio Audaz,Palmeira,PR,2020,2020,413.7,7,0.4,60.8,2950,Palmeira2020,13
20_947,Trat 8,2,Clorotalonil + tebuconazole,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,4,0.2,68.1,3494.4,Palmeira2020,13
20_948,Trat 9,2,Mancozebe,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,3,0.2,64,2725.6,Palmeira2020,13
20_949,Trat 10,2,Azoxistrobina + tebuconazole + mancozebe,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,5,0.3,57.3,3277.7,Palmeira2020,13
20_950,Trat 11,2,Trifloxistrobina + protioconazole + carbendazim,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,5,0.5,62.3,3150.1,Palmeira2020,13
20_951,Trat 12,2,Trifloxistrobina + protioconazole + bixafem + carbendazim,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,6,0.4,57.4,2785.7,Palmeira2020,13
20_952,Trat 13,2,Piraclostrobina + metconazole + carbendazim,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,4,0.2,69.3,3288.4,Palmeira2020,13
20_953,Trat 14,2,Clorotalonil + tebuconazole + carbendazim,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,5,0.4,71.3,3557.4,Palmeira2020,13
20_954,Trat 1,3,aacheck,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,16,4.9,57.7,2430.6,Palmeira2020,13
20_955,Trat 2,3,Tebuconazole + trifloxistrobina,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,9,1.3,62.5,2705.2,Palmeira2020,13
20_956,Trat 3,3,Piraclostrobina + metconazole,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,10,1,65.5,3458.8,Palmeira2020,13
20_957,Trat 4,3,Trifloxistrobina + protioconazole,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,13,1.2,72.5,2659.4,Palmeira2020,13
20_958,Trat 5,3,Trifloxistrobina + protioconazole + bixafem,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,5,0.4,67.8,3042.3,Palmeira2020,13
20_959,Trat 6,3,Metconazol,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,11,0.6,63,2924.2,Palmeira2020,13
20_960,Trat 7,3,Carbendazim,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,10,1.5,63.9,3237.4,Palmeira2020,13
20_961,Trat 8,3,Clorotalonil + tebuconazole,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,2,0.2,68.7,3417.4,Palmeira2020,13
20_962,Trat 9,3,Mancozebe,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,5,0.3,70.5,2513.4,Palmeira2020,13
20_963,Trat 10,3,Azoxistrobina + tebuconazole + mancozebe,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,6,0.6,70.8,3323.3,Palmeira2020,13
20_964,Trat 11,3,Trifloxistrobina + protioconazole + carbendazim,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,4,0.9,73,3110.8,Palmeira2020,13
20_965,Trat 12,3,Trifloxistrobina + protioconazole + bixafem + carbendazim,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,7,0.3,68.8,3306.1,Palmeira2020,13
20_966,Trat 13,3,Piraclostrobina + metconazole + carbendazim,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,4,0.3,72.7,3219.1,Palmeira2020,13
20_967,Trat 14,3,Clorotalonil + tebuconazole + carbendazim,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,8,1,65.4,3417,Palmeira2020,13
20_968,Trat 1,4,aacheck,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,18,2.2,62.7,2531.1,Palmeira2020,13
20_969,Trat 2,4,Tebuconazole + trifloxistrobina,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,7,1.1,67.2,2781.2,Palmeira2020,13
20_970,Trat 3,4,Piraclostrobina + metconazole,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,12,2,72.1,2944.7,Palmeira2020,13
20_971,Trat 4,4,Trifloxistrobina + protioconazole,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,12,1,69.4,2621.7,Palmeira2020,13
20_972,Trat 5,4,Trifloxistrobina + protioconazole + bixafem,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,9,0.7,67.7,3148.1,Palmeira2020,13
20_973,Trat 6,4,Metconazol,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,8,0.5,68.6,2519.5,Palmeira2020,13
20_974,Trat 7,4,Carbendazim,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,5,0.3,70.9,3104.5,Palmeira2020,13
20_975,Trat 8,4,Clorotalonil + tebuconazole,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,3,0.5,64.1,3065.8,Palmeira2020,13
20_976,Trat 9,4,Mancozebe,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,4,0.2,68.4,2973.2,Palmeira2020,13
20_977,Trat 10,4,Azoxistrobina + tebuconazole + mancozebe,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,4,0.3,74.8,3358,Palmeira2020,13
20_978,Trat 11,4,Trifloxistrobina + protioconazole + carbendazim,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,3,0.3,64.7,2828.9,Palmeira2020,13
20_979,Trat 12,4,Trifloxistrobina + protioconazole + bixafem + carbendazim,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,6,0.4,71.2,3309.4,Palmeira2020,13
20_980,Trat 13,4,Piraclostrobina + metconazole + carbendazim,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,6,0.5,66.7,3550.6,Palmeira2020,13
20_981,Trat 14,4,Clorotalonil + tebuconazole + carbendazim,CWR,Tbio Audaz,Palmeira,PR,2020,2020,0,6,1.2,64,3115.1,Palmeira2020,13
21_079,Trat 1,1,aacheck,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,0,NA,NA,NA,3672,Passo Fundo2020,14
21_080,Trat 2,1,Tebuconazole + trifloxistrobina,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,0,NA,NA,NA,3982,Passo Fundo2020,14
21_081,Trat 3,1,Piraclostrobina + metconazole,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,0,NA,NA,NA,3562,Passo Fundo2020,14
21_082,Trat 4,1,Trifloxistrobina + protioconazole + bixafem,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,0,NA,NA,NA,3778,Passo Fundo2020,14
21_083,Trat 7,1,Clorotalonil + tebuconazole,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,0,NA,NA,NA,3920,Passo Fundo2020,14
21_084,Trat 8,1,Trifloxistrobina + protioconazole + bixafem + carbendazim,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,0,NA,NA,NA,4055,Passo Fundo2020,14
21_085,Trat 9,1,Piraclostrobina + metconazole + carbendazim,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,0,NA,NA,NA,3802,Passo Fundo2020,14
21_086,Trat 10,1,Clorotalonil + tebuconazole + tiofanato metílico,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,0,NA,NA,NA,3658,Passo Fundo2020,14
21_087,Trat 11,1,Carbendazim + tebuconazol + cresoxim metílico,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,0,NA,NA,NA,3843,Passo Fundo2020,14
21_088,Trat 12,1,Metominostrobina + tebuconazol + tiofanato metílico,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,0,NA,NA,NA,4055,Passo Fundo2020,14
21_089,Trat 1,2,aacheck,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,0,NA,NA,NA,4005,Passo Fundo2020,14
21_090,Trat 2,2,Tebuconazole + trifloxistrobina,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,0,NA,NA,NA,3862,Passo Fundo2020,14
21_091,Trat 3,2,Piraclostrobina + metconazole,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,0,NA,NA,NA,3797,Passo Fundo2020,14
21_092,Trat 4,2,Trifloxistrobina + protioconazole + bixafem,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,0,NA,NA,NA,4102,Passo Fundo2020,14
21_093,Trat 7,2,Clorotalonil + tebuconazole,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,0,NA,NA,NA,3782,Passo Fundo2020,14
21_094,Trat 8,2,Trifloxistrobina + protioconazole + bixafem + carbendazim,Biotrigo,Tbio Toruk,Passo Fundo,RS,2021,2020,0,NA,NA,NA,3838,Passo Fundo2020,14
